Unnamed: 0,iso3,country,year,hdi,life_expectancy,pop_millions,hdi_f,hdi_m,life_expec_f,life_expec_m,expec_yr_school,expec_yr_school_f,expec_yr_school_m,mean_yr_school,mean_yr_school_f,mean_yr_school_m,gross_inc_percap,gross_inc_percap_f,gross_inc_percap_m,gender_development,gender_inequality,secondary_education_f_%,secondary_education_m_%,seats_in_parliament_f_%,seats_in_parliament_m_%,labour_participation_f_%,labour_participation_m_%,co2_emission_tons,mat_footprint_percap_tons
6353,YEM,Yemen,2006,0.481,65.988,21.9662975,0.346532241,0.551490367,68.028,63.939,8.045473417,6.318759918,9.699596723,2.008,0.918,3.074,3633.88596,674.0415639,6530.594895,0.628,0.812,5.712,20.086,0.72815534,99.27184466,10.6,76.6,1.083068253,5.2478
6354,YEM,Yemen,2007,0.485,66.565,22.641538,0.350917919,0.553680264,68.584,64.535,7.957036654,6.398799896,9.449323336,2.156,1.016,3.258,3652.859418,673.1484188,6567.306423,0.634,0.806,6.424,21.732,0.72815534,99.27184466,10.4,75.6,1.041037937,5.6936
6355,YEM,Yemen,2008,0.488,66.963,23.329004,0.354058952,0.55522824,68.867,65.037,7.868599892,6.478839874,9.19904995,2.304,1.114,3.442,3650.162913,666.7745862,6566.42812,0.638,0.804,7.136,23.378,0.72815534,99.27184466,10.2,74.7,1.046212689,5.5037
6356,YEM,Yemen,2009,0.493,67.196,24.0295885,0.35892807,0.55903618,69.317,65.076,7.943425179,6.61255002,9.216819763,2.452,1.212,3.626,3677.941694,666.3556846,6620.143089,0.642,0.8,7.848,25.024,0.72815534,99.27184466,9.93,73.67,1.114322014,4.2147
6357,YEM,Yemen,2010,0.496,67.28,24.7439455,0.374802036,0.561319993,69.397,65.165,8.018250465,6.746260166,9.234589577,2.6,1.31,3.81,3651.689508,809.1168417,6427.496652,0.668,0.792,8.56,26.67,0.72815534,99.27184466,9.97,67.11,1.039179442,4.2225
6358,YEM,Yemen,2011,0.495,67.419,25.47561,0.361688421,0.561177546,69.49,65.348,8.368570328,7.069600105,9.610659599,2.8,1.51,4.016,2954.204664,579.0669137,5272.528478,0.645,0.792,10.328,28.296,0.72815534,99.27184466,8.99,66.69,0.883798268,3.7143
6359,YEM,Yemen,2012,0.497,67.343,26.2233905,0.356579304,0.56274886,69.414,65.275,8.288971821,7.008651463,9.485216337,3.0,1.71,4.222,2942.518478,521.8895336,5304.273258,0.634,0.794,12.096,29.922,0.72815534,99.27184466,8.01,66.26,0.77624591,4.0193
6360,YEM,Yemen,2013,0.496,67.545,26.984002,0.347653736,0.561116919,69.528,65.557,8.210130423,6.948228272,9.361410424,2.901699955,1.628614562,4.067147722,2994.007003,473.3684098,5452.353122,0.62,0.796,13.864,31.548,0.72815534,99.27184466,7.02,65.84,1.006537133,4.0238
6361,YEM,Yemen,2014,0.485,67.384,27.753304,0.320899461,0.549805784,69.442,65.334,8.131289025,6.887805082,9.237604512,2.803399909,1.547229123,3.912295443,2582.869899,348.0123244,4761.664228,0.584,0.803,15.632,33.174,0.72815534,99.27184466,6.04,65.41,0.953998126,3.6964
6362,YEM,Yemen,2015,0.455,65.873,28.516545,0.28182848,0.515129628,68.899,63.005,8.052447627,6.827381891,9.113798599,2.705099864,1.465843685,3.757443165,1659.403107,238.7841659,3044.429133,0.547,0.811,17.4,34.8,0.486618005,99.513382,6.29,65.25,0.49387119,2.7718
6363,YEM,Yemen,2016,0.443,66.064,29.2740025,0.256216683,0.503344816,68.941,63.32,7.973606229,6.766958701,8.989992687,2.606799818,1.384458246,3.602590886,1386.769295,194.5793436,2549.491991,0.509,0.809,18.66,35.48,0.518134715,99.48186528,5.98,63.76,0.341849399,2.4907
6364,YEM,Yemen,2017,0.432,65.957,30.0343885,0.232556139,0.491498725,68.962,63.108,7.894764831,6.706535511,8.866186774,2.508499773,1.303072808,3.447738608,1207.062488,166.0378405,2222.709171,0.473,0.809,19.92,36.16,0.518134715,99.48186528,5.8,63.09,0.322783327,2.0188
6365,YEM,Yemen,2018,0.427,64.575,30.7905125,0.226087523,0.482830644,68.601,60.901,7.908281002,6.76492281,8.884059935,2.597941834,1.453569273,3.494484357,1170.253731,157.8320897,2158.799241,0.468,0.808,21.18,36.84,0.518134715,99.48186528,5.71,63.47,0.376479599,2.3783
6366,YEM,Yemen,2019,0.43,65.092,31.546691,0.226136911,0.486902972,68.627,61.807,7.921797174,6.823310108,8.901933095,2.687383896,1.604065739,3.541230106,1165.09074,155.8829579,2151.495858,0.464,0.789,22.44,37.52,0.970873786,99.02912621,5.61,63.01,0.375227944,1.7243
6367,YEM,Yemen,2020,0.43,64.65,32.2840455,0.225837282,0.486586215,67.885,61.636,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1152.015672,154.8755585,2127.288904,0.464,0.787,23.7,38.2,0.970873786,99.02912621,5.7,63.73,0.337132465,1.4547
6368,YEM,Yemen,2021,0.425,63.753,32.9816415,0.219881204,0.480980452,67.134,60.629,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1112.162989,150.7629729,2053.07452,0.457,0.821,23.7,38.2,0.294117647,99.70588235,5.84,64.69,0.351346981,1.5149
6369,YEM,Yemen,2022,0.424,63.72,33.696614,0.219081434,0.480185337,67.222,60.493,7.935313345,6.881697407,8.919806255,2.776825958,1.754562204,3.587975855,1105.763435,149.9716669,2041.915582,0.456,0.82,23.7,38.2,0.294117647,99.70588235,5.84,64.69,0.351346981,1.7087
